8.64350e+02	8.64350e+02	1.15000e-23	9.90000e-24
8.64400e+02	8.64400e+02	1.17000e-23	9.90000e-24
8.64450e+02	8.64450e+02	1.19000e-23	9.90000e-24
8.64500e+02	8.64500e+02	1.21000e-23	9.90000e-24
8.64550e+02	8.64550e+02	1.22000e-23	9.90000e-24
8.64600e+02	8.64600e+02	1.23750e-23	9.90000e-24
8.64650e+02	8.64650e+02	1.21750e-23	9.90000e-24
8.64700e+02	8.64700e+02	1.20750e-23	9.90000e-24
8.64750e+02	8.64750e+02	1.18750e-23	9.90000e-24
8.64800e+02	8.64800e+02	1.16000e-23	9.90000e-24
8.64850e+02	8.64850e+02	1.16000e-23	9.90000e-24
8.64900e+02	8.64900e+02	1.15000e-23	9.90000e-24
8.64950e+02	8.64950e+02	1.14250e-23	9.90000e-24
8.65000e+02	8.65000e+02	1.12500e-23	9.90000e-24
8.65050e+02	8.65050e+02	1.13500e-23	9.90000e-24
8.65100e+02	8.65100e+02	1.14500e-23	9.90000e-24
8.65150e+02	8.65150e+02	1.16250e-23	9.90000e-24
8.65200e+02	8.65200e+02	1.20000e-23	9.90000e-24
8.65250e+02	8.65250e+02	1.21000e-23	9.90000e-24
8.65300e+02	8.65300e+02	1.22000e-23	9.90000e-24
8.65350e+02	8.65350e+02	1.24000e-23	9.90000e-24
8.65400e+02	8.65400e+02	1.26000e-23	9.90000e-24
8.65450e+02	8.65450e+02	1.26000e-23	9.90000e-24
8.65500e+02	8.65500e+02	1.26000e-23	9.90000e-24
8.65550e+02	8.65550e+02	1.25000e-23	9.90000e-24
8.65600e+02	8.65600e+02	1.21250e-23	9.90000e-24
8.65650e+02	8.65650e+02	1.20500e-23	9.90000e-24
8.65700e+02	8.65700e+02	1.21500e-23	9.90000e-24
8.65750e+02	8.65750e+02	1.21750e-23	9.90000e-24
8.65800e+02	8.65800e+02	1.23750e-23	9.90000e-24
8.65850e+02	8.65850e+02	1.25500e-23	9.90000e-24
8.65900e+02	8.65900e+02	1.25500e-23	9.90000e-24
8.65950e+02	8.65950e+02	1.27250e-23	9.90000e-24
8.66000e+02	8.66000e+02	1.30000e-23	9.90000e-24
8.66050e+02	8.66050e+02	1.31000e-23	9.90000e-24
8.66100e+02	8.66100e+02	1.31250e-23	9.90000e-24
8.66150e+02	8.66150e+02	1.31250e-23	9.90000e-24
8.66200e+02	8.66200e+02	1.31250e-23	9.90000e-24
8.66250e+02	8.66250e+02	1.33250e-23	9.90000e-24
8.66300e+02	8.66300e+02	1.37000e-23	9.90000e-24
8.66350e+02	8.66350e+02	1.40750e-23	9.90000e-24
8.66400e+02	8.66400e+02	1.44500e-23	9.90000e-24
8.66450e+02	8.66450e+02	1.48250e-23	9.90000e-24
8.66500e+02	8.66500e+02	1.52000e-23	9.90000e-24
8.66550e+02	8.66550e+02	1.54000e-23	9.90000e-24
8.66600e+02	8.66600e+02	1.55000e-23	9.90000e-24
8.66650e+02	8.66650e+02	1.55000e-23	9.90000e-24
8.66700e+02	8.66700e+02	1.56000e-23	9.90000e-24
8.66750e+02	8.66750e+02	1.58000e-23	9.90000e-24
8.66800e+02	8.66800e+02	1.60000e-23	9.90000e-24
8.66850e+02	8.66850e+02	1.62000e-23	9.90000e-24
8.66900e+02	8.66900e+02	1.63000e-23	9.90000e-24
8.66950e+02	8.66950e+02	1.65750e-23	9.90000e-24
8.67000e+02	8.67000e+02	1.68500e-23	9.90000e-24
8.67050e+02	8.67050e+02	1.73250e-23	9.90000e-24
8.67100e+02	8.67100e+02	1.76000e-23	9.90000e-24
8.67150e+02	8.67150e+02	1.76000e-23	9.90000e-24
8.67200e+02	8.67200e+02	1.76000e-23	9.90000e-24
8.67250e+02	8.67250e+02	1.74000e-23	9.90000e-24
8.67300e+02	8.67300e+02	1.75000e-23	9.90000e-24
8.67350e+02	8.67350e+02	1.76000e-23	9.90000e-24
8.67400e+02	8.67400e+02	1.77000e-23	9.90000e-24
8.67450e+02	8.67450e+02	1.78000e-23	9.90000e-24
8.67500e+02	8.67500e+02	1.78000e-23	9.90000e-24
8.67550e+02	8.67550e+02	1.80000e-23	9.90000e-24
8.67600e+02	8.67600e+02	1.82000e-23	9.90000e-24
8.67650e+02	8.67650e+02	1.84750e-23	9.90000e-24
8.67700e+02	8.67700e+02	1.86750e-23	9.90000e-24
8.67750e+02	8.67750e+02	1.87750e-23	9.90000e-24
8.67800e+02	8.67800e+02	1.88750e-23	9.90000e-24
8.67850e+02	8.67850e+02	1.89750e-23	9.90000e-24
8.67900e+02	8.67900e+02	1.91500e-23	9.90000e-24
8.67950e+02	8.67950e+02	1.93250e-23	9.90000e-24
8.68000e+02	8.68000e+02	1.96000e-23	9.90000e-24
8.68050e+02	8.68050e+02	1.98000e-23	9.90000e-24
8.68100e+02	8.68100e+02	1.99000e-23	9.90000e-24
8.68150e+02	8.68150e+02	2.01000e-23	9.90000e-24
8.68200e+02	8.68200e+02	2.03000e-23	9.90000e-24
8.68250e+02	8.68250e+02	2.04000e-23	9.90000e-24
8.68300e+02	8.68300e+02	2.06000e-23	9.90000e-24
8.68350e+02	8.68350e+02	2.08750e-23	9.90000e-24
8.68400e+02	8.68400e+02	2.10500e-23	9.90000e-24
8.68450e+02	8.68450e+02	2.13250e-23	9.92500e-24
8.68500e+02	8.68500e+02	2.15000e-23	1.02250e-23
8.68550e+02	8.68550e+02	2.15000e-23	1.06750e-23
8.68600e+02	8.68600e+02	2.15000e-23	1.11000e-23
8.68650e+02	8.68650e+02	2.15000e-23	1.15000e-23
8.68700e+02	8.68700e+02	2.14250e-23	1.16250e-23
8.68750e+02	8.68750e+02	2.12500e-23	1.16000e-23
8.68800e+02	8.68800e+02	2.10750e-23	1.16000e-23
8.68850e+02	8.68850e+02	2.09000e-23	1.16000e-23
8.68900e+02	8.68900e+02	2.09000e-23	1.16000e-23
8.68950e+02	8.68950e+02	2.10000e-23	1.16000e-23
8.69000e+02	8.69000e+02	2.11000e-23	1.16000e-23
8.69050e+02	8.69050e+02	2.13000e-23	1.16000e-23
8.69100e+02	8.69100e+02	2.14750e-23	1.16000e-23
8.69150e+02	8.69150e+02	2.17500e-23	1.16000e-23
8.69200e+02	8.69200e+02	2.20250e-23	1.16000e-23
8.69250e+02	8.69250e+02	2.22000e-23	1.16000e-23
8.69300e+02	8.69300e+02	2.23000e-23	1.16000e-23
8.69350e+02	8.69350e+02	2.23000e-23	1.16000e-23
8.69400e+02	8.69400e+02	2.24000e-23	1.16000e-23
8.69450e+02	8.69450e+02	2.25000e-23	1.16000e-23
8.69500e+02	8.69500e+02	2.26000e-23	1.16000e-23
8.69550e+02	8.69550e+02	2.28000e-23	1.16000e-23
8.69600e+02	8.69600e+02	2.30000e-23	1.16000e-23
8.69650e+02	8.69650e+02	2.32750e-23	1.15750e-23
8.69700e+02	8.69700e+02	2.36500e-23	1.15250e-23
8.69750e+02	8.69750e+02	2.40250e-23	1.18750e-23
8.69800e+02	8.69800e+02	2.44000e-23	1.27250e-23
8.69850e+02	8.69850e+02	2.47000e-23	1.36000e-23
8.69900e+02	8.69900e+02	2.49000e-23	1.44750e-23
8.69950e+02	8.69950e+02	2.48000e-23	1.49500e-23
8.70000e+02	8.70000e+02	2.46000e-23	1.49250e-23
8.70050e+02	8.70050e+02	2.44250e-23	1.49000e-23
8.70100e+02	8.70100e+02	2.41500e-23	1.49000e-23
8.70150e+02	8.70150e+02	2.41750e-23	1.49000e-23
8.70200e+02	8.70200e+02	2.40000e-23	1.49000e-23
