1000.0000	1.4901e-07
1000.1202	1.6936e-07
1000.2405	1.9239e-07
1000.3607	2.1845e-07
1000.4810	2.4792e-07
1000.6012	2.8124e-07
1000.7214	3.1888e-07
1000.8417	3.6139e-07
1000.9619	4.0937e-07
1001.0822	4.6350e-07
1001.2024	5.2454e-07
1001.3226	5.9334e-07
1001.4429	6.7084e-07
1001.5631	7.5811e-07
1001.6834	8.5632e-07
1001.8036	9.6680e-07
1001.9238	1.0910e-06
1002.0441	1.2306e-06
1002.1643	1.3874e-06
1002.2846	1.5634e-06
1002.4048	1.7609e-06
1002.5251	1.9824e-06
1002.6453	2.2308e-06
1002.7655	2.5090e-06
1002.8858	2.8207e-06
1003.0060	3.1695e-06
1003.1263	3.5598e-06
1003.2465	3.9962e-06
1003.3667	4.4841e-06
1003.4870	5.0290e-06
1003.6072	5.6376e-06
1003.7275	6.3168e-06
1003.8477	7.0745e-06
1003.9679	7.9192e-06
1004.0882	8.8607e-06
1004.2084	9.9094e-06
1004.3287	1.1077e-05
1004.4489	1.2376e-05
1004.5691	1.3821e-05
1004.6894	1.5428e-05
1004.8096	1.7213e-05
1004.9299	1.9195e-05
1005.0501	2.1396e-05
1005.1703	2.3837e-05
1005.2906	2.6545e-05
1005.4108	2.9546e-05
1005.5311	3.2871e-05
1005.6513	3.6552e-05
1005.7715	4.0627e-05
1005.8918	4.5135e-05
1006.0120	5.0119e-05
1006.1323	5.5626e-05
1006.2525	6.1710e-05
1006.3727	6.8427e-05
1006.4930	7.5839e-05
1006.6132	8.4013e-05
1006.7335	9.3025e-05
1006.8537	1.0295e-04
1006.9739	1.1389e-04
1007.0942	1.2593e-04
1007.2144	1.3917e-04
1007.3347	1.5373e-04
1007.4549	1.6974e-04
1007.5752	1.8732e-04
1007.6954	2.0663e-04
1007.8156	2.2782e-04
1007.9359	2.5107e-04
1008.0561	2.7655e-04
1008.1764	3.0448e-04
1008.2966	3.3506e-04
1008.4168	3.6855e-04
1008.5371	4.0519e-04
1008.6573	4.4526e-04
1008.7776	4.8906e-04
1008.8978	5.3691e-04
1009.0180	5.8917e-04
1009.1383	6.4621e-04
1009.2585	7.0843e-04
1009.3788	7.7628e-04
1009.4990	8.5022e-04
1009.6192	9.3076e-04
1009.7395	0.0010
1009.8597	0.0011
1009.9800	0.0012
1010.1002	0.0013
1010.2204	0.0015
1010.3407	0.0016
1010.4609	0.0017
1010.5812	0.0019
1010.7014	0.0021
1010.8216	0.0022
1010.9419	0.0024
1011.0621	0.0027
1011.1824	0.0029
1011.3026	0.0031
1011.4228	0.0034
1011.5431	0.0037
1011.6633	0.0040
1011.7836	0.0044
1011.9038	0.0047
1012.0240	0.0051
1012.1443	0.0056
1012.2645	0.0060
1012.3848	0.0065
1012.5050	0.0071
1012.6253	0.0077
