9.50000e+02	9.99656e-01	8.97588e-01	9.99311e-01	9.95883e-01	9.98313e-01	1.09971e+00
9.50500e+02	9.99631e-01	8.97597e-01	9.99254e-01	9.95826e-01	9.98151e-01	1.09949e+00
9.51000e+02	9.99605e-01	8.97604e-01	9.99193e-01	9.95765e-01	9.97971e-01	1.09925e+00
9.51500e+02	9.99577e-01	8.97611e-01	9.99126e-01	9.95698e-01	9.97771e-01	1.09899e+00
9.52000e+02	9.99546e-01	8.97618e-01	9.99052e-01	9.95625e-01	9.97549e-01	1.09870e+00
9.52500e+02	9.99512e-01	8.97624e-01	9.98971e-01	9.95544e-01	9.97301e-01	1.09837e+00
9.53000e+02	9.99476e-01	8.97632e-01	9.98882e-01	9.95455e-01	9.97025e-01	1.09800e+00
9.53500e+02	9.99436e-01	8.97638e-01	9.98784e-01	9.95358e-01	9.96716e-01	1.09759e+00
9.54000e+02	9.99393e-01	8.97644e-01	9.98677e-01	9.95251e-01	9.96371e-01	1.09714e+00
9.54500e+02	9.99346e-01	8.97650e-01	9.98558e-01	9.95132e-01	9.95984e-01	1.09663e+00
9.55000e+02	9.99295e-01	8.97656e-01	9.98428e-01	9.95003e-01	9.95551e-01	1.09606e+00
9.55500e+02	9.99240e-01	8.97661e-01	9.98284e-01	9.94859e-01	9.95063e-01	1.09542e+00
9.56000e+02	9.99179e-01	8.97667e-01	9.98125e-01	9.94701e-01	9.94515e-01	1.09470e+00
9.56500e+02	9.99113e-01	8.97413e-01	9.97948e-01	9.94524e-01	9.93898e-01	1.09389e+00
9.57000e+02	9.99041e-01	8.97362e-01	9.97753e-01	9.94330e-01	9.93201e-01	1.09297e+00
9.57500e+02	9.98961e-01	8.97307e-01	9.97537e-01	9.94115e-01	9.92414e-01	1.09194e+00
9.58000e+02	9.98875e-01	8.97247e-01	9.97297e-01	9.93876e-01	9.91522e-01	1.09078e+00
9.58500e+02	9.98780e-01	8.97181e-01	9.97030e-01	9.93610e-01	9.90511e-01	1.08946e+00
9.59000e+02	9.98676e-01	8.97108e-01	9.96732e-01	9.93313e-01	9.89364e-01	1.08796e+00
9.59500e+02	9.98561e-01	8.97028e-01	9.96401e-01	9.92983e-01	9.88058e-01	1.08626e+00
9.60000e+02	9.98435e-01	8.96940e-01	9.96031e-01	9.92614e-01	9.86570e-01	1.08432e+00
9.60500e+02	9.98297e-01	8.96844e-01	9.95618e-01	9.92202e-01	9.84871e-01	1.08212e+00
9.61000e+02	9.98144e-01	8.96737e-01	9.95156e-01	9.91742e-01	9.82928e-01	1.07960e+00
9.61500e+02	9.97976e-01	8.96620e-01	9.94638e-01	9.91226e-01	9.80703e-01	1.07672e+00
9.62000e+02	9.97790e-01	8.96491e-01	9.94056e-01	9.90646e-01	9.78150e-01	1.07342e+00
9.62500e+02	9.97585e-01	8.96348e-01	9.93403e-01	9.89995e-01	9.75214e-01	1.06963e+00
9.63000e+02	9.97358e-01	8.96189e-01	9.92668e-01	9.89263e-01	9.71835e-01	1.06528e+00
9.63500e+02	9.97106e-01	8.96014e-01	9.91839e-01	9.88436e-01	9.67937e-01	1.06027e+00
9.64000e+02	9.96827e-01	8.95820e-01	9.90904e-01	9.87505e-01	9.63433e-01	1.05449e+00
9.64500e+02	9.96517e-01	8.95605e-01	9.89846e-01	9.86450e-01	9.58223e-01	1.04783e+00
9.65000e+02	9.96172e-01	8.95365e-01	9.88648e-01	9.85256e-01	9.52187e-01	1.04013e+00
9.65500e+02	9.95788e-01	8.95097e-01	9.87289e-01	9.83902e-01	9.45184e-01	1.03122e+00
9.66000e+02	9.95360e-01	8.94800e-01	9.85746e-01	9.82364e-01	9.37053e-01	1.02091e+00
9.66500e+02	9.94883e-01	8.94468e-01	9.83989e-01	9.80613e-01	9.27603e-01	1.00898e+00
9.67000e+02	9.94349e-01	8.94097e-01	9.81987e-01	9.78618e-01	9.16616e-01	9.95161e-01
9.67500e+02	9.93752e-01	8.93682e-01	9.79700e-01	9.76339e-01	9.03841e-01	9.79167e-01
9.68000e+02	9.93082e-01	8.93217e-01	9.77086e-01	9.73734e-01	8.88996e-01	9.60676e-01
9.68500e+02	9.92330e-01	8.92694e-01	9.74090e-01	9.70748e-01	8.71764e-01	9.39336e-01
9.69000e+02	9.91485e-01	8.92108e-01	9.70653e-01	9.67323e-01	8.51802e-01	9.14777e-01
9.69500e+02	9.90534e-01	8.91448e-01	9.66703e-01	9.63387e-01	8.28742e-01	8.86615e-01
9.70000e+02	9.89462e-01	8.90703e-01	9.62157e-01	9.58856e-01	8.02212e-01	8.54485e-01
9.70500e+02	9.88251e-01	8.89864e-01	9.56917e-01	9.53634e-01	7.71857e-01	8.18062e-01
9.71000e+02	9.86882e-01	8.88913e-01	9.50870e-01	9.47608e-01	7.37371e-01	7.77113e-01
9.71500e+02	9.85331e-01	8.87838e-01	9.43882e-01	9.40644e-01	6.98539e-01	7.31537e-01
9.72000e+02	9.83572e-01	8.86617e-01	9.35801e-01	9.32591e-01	6.55296e-01	6.81428e-01
9.72500e+02	9.81573e-01	8.85232e-01	9.26447e-01	9.23269e-01	6.07785e-01	6.27135e-01
9.73000e+02	9.79298e-01	8.83654e-01	9.15616e-01	9.12475e-01	5.56410e-01	5.69301e-01
9.73500e+02	9.76705e-01	8.81856e-01	9.03076e-01	8.99978e-01	5.01882e-01	5.08884e-01
9.74000e+02	9.73745e-01	8.79802e-01	8.88562e-01	8.85514e-01	4.45222e-01	4.47135e-01
9.74500e+02	9.70360e-01	8.77455e-01	8.71782e-01	8.68791e-01	3.87731e-01	3.85525e-01
9.75000e+02	9.66484e-01	8.74764e-01	8.52417e-01	8.49493e-01	3.30891e-01	3.25632e-01
9.75500e+02	9.62039e-01	8.71678e-01	8.30130e-01	8.27282e-01	2.76241e-01	2.68987e-01
9.76000e+02	9.56935e-01	8.68130e-01	8.04574e-01	8.01814e-01	2.25213e-01	2.16928e-01
