1.7200e+0 6.5278e-20
1.7400e+0 8.6927e-20
1.7600e+0 1.1984e-19
1.7800e+0 1.5879e-19
1.8000e+0 2.1119e-19
1.8200e+0 2.7542e-19
1.8400e+0 3.4378e-19
1.8600e+0 4.3578e-19
1.8800e+0 5.1734e-19
1.9000e+0 6.1551e-19
1.9200e+0 7.0238e-19
1.9400e+0 7.9627e-19
1.9600e+0 8.7242e-19
1.9800e+0 9.2744e-19
2.0000e+0 9.7364e-19
2.0200e+0 1.0124e-18
2.0400e+0 1.0403e-18
2.0600e+0 1.0693e-18
2.0800e+0 1.0930e-18
2.1000e+0 1.1227e-18
2.1200e+0 1.1597e-18
2.1400e+0 1.1924e-18
2.1600e+0 1.2248e-18
2.1800e+0 1.2610e-18
2.2000e+0 1.2951e-18
2.2200e+0 1.3247e-18
2.2400e+0 1.3615e-18
2.2600e+0 1.3728e-18
2.2800e+0 1.3911e-18
2.3000e+0 1.3938e-18
2.3200e+0 1.3950e-18
2.3400e+0 1.3923e-18
2.3600e+0 1.3821e-18
2.3800e+0 1.3720e-18
2.4000e+0 1.3561e-18
2.4200e+0 1.3415e-18
2.4400e+0 1.3172e-18
2.4600e+0 1.3048e-18
2.4800e+0 1.2741e-18
2.5000e+0 1.2463e-18
2.5200e+0 1.2040e-18
2.5400e+0 1.1675e-18
2.5600e+0 1.1339e-18
2.5800e+0 1.0881e-18
2.6000e+0 1.0523e-18
2.6200e+0 1.0140e-18
2.6400e+0 9.3179e-19
2.6600e+0 8.5171e-19
2.6800e+0 8.2782e-19
2.7000e+0 8.0700e-19
2.7200e+0 7.4756e-19
2.7400e+0 7.0226e-19
2.7600e+0 6.6247e-19
2.7800e+0 6.1621e-19
2.8000e+0 5.5955e-19
2.8200e+0 5.1265e-19
2.8400e+0 4.7034e-19
2.8600e+0 4.3182e-19
2.8800e+0 3.9390e-19
2.9000e+0 3.7019e-19
2.9200e+0 3.3435e-19
2.9400e+0 3.1377e-19
2.9600e+0 2.9177e-19
2.9800e+0 2.7290e-19
3.0000e+0 2.4796e-19
3.0200e+0 2.2824e-19
3.0400e+0 2.1290e-19
3.0600e+0 1.9910e-19
