1000.0000	6.6208e-09
1000.1202	7.6938e-09
1000.2405	8.9358e-09
1000.3607	1.0372e-08
1000.4810	1.2033e-08
1000.6012	1.3953e-08
1000.7214	1.6169e-08
1000.8417	1.8727e-08
1000.9619	2.1677e-08
1001.0822	2.5078e-08
1001.2024	2.8997e-08
1001.3226	3.3510e-08
1001.4429	3.8703e-08
1001.5631	4.4676e-08
1001.6834	5.1543e-08
1001.8036	5.9431e-08
1001.9238	6.8489e-08
1002.0441	7.8883e-08
1002.1643	9.0805e-08
1002.2846	1.0447e-07
1002.4048	1.2012e-07
1002.5251	1.3805e-07
1002.6453	1.5856e-07
1002.7655	1.8201e-07
1002.8858	2.0882e-07
1003.0060	2.3944e-07
1003.1263	2.7440e-07
1003.2465	3.1429e-07
1003.3667	3.5978e-07
1003.4870	4.1162e-07
1003.6072	4.7067e-07
1003.7275	5.3790e-07
1003.8477	6.1438e-07
1003.9679	7.0135e-07
1004.0882	8.0018e-07
1004.2084	9.1243e-07
1004.3287	1.0398e-06
1004.4489	1.1844e-06
1004.5691	1.3483e-06
1004.6894	1.5340e-06
1004.8096	1.7443e-06
1004.9299	1.9824e-06
1005.0501	2.2517e-06
1005.1703	2.5562e-06
1005.2906	2.9002e-06
1005.4108	3.2887e-06
1005.5311	3.7271e-06
1005.6513	4.2217e-06
1005.7715	4.7792e-06
1005.8918	5.4073e-06
1006.0120	6.1146e-06
1006.1323	6.9105e-06
1006.2525	7.8057e-06
1006.3727	8.8119e-06
1006.4930	9.9423e-06
1006.6132	1.1212e-05
1006.7335	1.2636e-05
1006.8537	1.4233e-05
1006.9739	1.6023e-05
1007.0942	1.8028e-05
1007.2144	2.0273e-05
1007.3347	2.2785e-05
1007.4549	2.5593e-05
1007.5752	2.8732e-05
1007.6954	3.2238e-05
1007.8156	3.6152e-05
1007.9359	4.0518e-05
1008.0561	4.5386e-05
1008.1764	5.0810e-05
1008.2966	5.6852e-05
1008.4168	6.3576e-05
1008.5371	7.1056e-05
1008.6573	7.9372e-05
1008.7776	8.8612e-05
1008.8978	9.8872e-05
1009.0180	1.1026e-04
1009.1383	1.2289e-04
1009.2585	1.3689e-04
1009.3788	1.5240e-04
1009.4990	1.6957e-04
1009.6192	1.8858e-04
1009.7395	2.0959e-04
1009.8597	2.3282e-04
1009.9800	2.5848e-04
1010.1002	2.8681e-04
1010.2204	3.1807e-04
1010.3407	3.5253e-04
1010.4609	3.9052e-04
1010.5812	4.3235e-04
1010.7014	4.7840e-04
1010.8216	5.2906e-04
1010.9419	5.8476e-04
1011.0621	6.4597e-04
1011.1824	7.1318e-04
1011.3026	7.8694e-04
1011.4228	8.6786e-04
1011.5431	9.5656e-04
1011.6633	0.0011
1011.7836	0.0012
1011.9038	0.0013
1012.0240	0.0014
1012.1443	0.0015
1012.2645	0.0017
1012.3848	0.0019
1012.5050	0.0020
1012.6253	0.0022
1012.7455	0.0025
1012.8657	0.0027
1012.9860	0.0029
1013.1062	0.0032
1013.2265	0.0035
1013.3467	0.0039
1013.4669	0.0042
1013.5872	0.0046
1013.7074	0.0050
1013.8277	0.0055
1013.9479	0.0060
1014.0681	0.0065
1014.1884	0.0071
1014.3086	0.0077
1014.4289	0.0084
1014.5491	0.0091
1014.6693	0.0099
1014.7896	0.0107
1014.9098	0.0116
1015.0301	0.0126
1015.1503	0.0137
1015.2705	0.0148
1015.3908	0.0160
1015.5110	0.0174
1015.6313	0.0188
1015.7515	0.0203
1015.8717	0.0219
1015.9920	0.0237
1016.1122	0.0256
1016.2325	0.0276
1016.3527	0.0297
1016.4729	0.0320
1016.5932	0.0345
1016.7134	0.0371
1016.8337	0.0399
1016.9539	0.0429
1017.0741	0.0461
1017.1944	0.0495
1017.3146	0.0531
1017.4349	0.0569
1017.5551	0.0610
1017.6754	0.0654
1017.7956	0.0700
1017.9158	0.0749
1018.0361	0.0801
1018.1563	0.0857
1018.2766	0.0915
1018.3968	0.0977
1018.5170	0.1043
1018.6373	0.1112
1018.7575	0.1186
1018.8778	0.1263
1018.9980	0.1345
1019.1182	0.1432
1019.2385	0.1523
1019.3587	0.1619
1019.4790	0.1720
1019.5992	0.1826
1019.7194	0.1938
1019.8397	0.2056
1019.9599	0.2179
1020.0802	0.2309
1020.2004	0.2445
1020.3206	0.2587
1020.4409	0.2737
1020.5611	0.2893
1020.6814	0.3056
1020.8016	0.3227
1020.9218	0.3406
1021.0421	0.3593
1021.1623	0.3787
1021.2826	0.3990
1021.4028	0.4202
1021.5230	0.4422
1021.6433	0.4652
1021.7635	0.4890
1021.8838	0.5138
1022.0040	0.5395
1022.1242	0.5662
1022.2445	0.5939
1022.3647	0.6226
1022.4850	0.6524
1022.6052	0.6832
1022.7255	0.7150
1022.8457	0.7479
1022.9659	0.7819
1023.0862	0.8169
1023.2064	0.8531
1023.3267	0.8903
1023.4469	0.9287
1023.5671	0.9682
1023.6874	1.0088
1023.8076	1.0505
1023.9279	1.0934
1024.0481	1.1373
1024.1683	1.1824
1024.2886	1.2285
1024.4088	1.2758
1024.5291	1.3241
1024.6493	1.3735
1024.7695	1.4240
1024.8898	1.4755
1025.0100	1.5279
1025.1303	1.5814
1025.2505	1.6359
1025.3707	1.6912
1025.4910	1.7475
1025.6112	1.8047
1025.7315	1.8626
1025.8517	1.9214
1025.9719	1.9809
1026.0922	2.0411
1026.2124	2.1020
1026.3327	2.1635
1026.4529	2.2256
1026.5731	2.2881
1026.6934	2.3511
1026.8136	2.4145
1026.9339	2.4782
1027.0541	2.5422
1027.1743	2.6064
1027.2946	2.6708
1027.4148	2.7352
1027.5351	2.7995
1027.6553	2.8638
1027.7756	2.9280
1027.8958	2.9919
1028.0160	3.0555
1028.1363	3.1188
1028.2565	3.1815
1028.3768	3.2438
1028.4970	3.3054
1028.6172	3.3663
1028.7375	3.4264
1028.8577	3.4856
1028.9780	3.5439
1029.0982	3.6012
1029.2184	3.6573
1029.3387	3.7123
1029.4589	3.7660
1029.5792	3.8183
1029.6994	3.8692
1029.8196	3.9187
1029.9399	3.9665
1030.0601	4.0127
1030.1804	4.0571
1030.3006	4.0998
1030.4208	4.1406
1030.5411	4.1795
1030.6613	4.2164
1030.7816	4.2513
1030.9018	4.2840
1031.0220	4.3147
1031.1423	4.3431
1031.2625	4.3693
1031.3828	4.3931
1031.5030	4.4147
1031.6232	4.4339
1031.7435	4.4507
1031.8637	4.4651
1031.9840	4.4770
1032.1042	4.4864
1032.2244	4.4934
1032.3447	4.4979
1032.4649	4.4999
1032.5852	4.4994
1032.7054	4.4963
1032.8257	4.4908
1032.9459	4.4828
1033.0661	4.4723
1033.1864	4.4594
1033.3066	4.4440
1033.4269	4.4262
1033.5471	4.4060
1033.6673	4.3835
1033.7876	4.3586
1033.9078	4.3315
1034.0281	4.3022
1034.1483	4.2707
1034.2685	4.2370
1034.3888	4.2013
1034.5090	4.1635
1034.6293	4.1238
1034.7495	4.0822
1034.8697	4.0388
1034.9900	3.9936
1035.1102	3.9468
1035.2305	3.8983
1035.3507	3.8482
1035.4709	3.7967
1035.5912	3.7438
1035.7114	3.6896
1035.8317	3.6341
1035.9519	3.5775
1036.0721	3.5198
1036.1924	3.4611
1036.3126	3.4014
1036.4329	3.3410
1036.5531	3.2798
1036.6733	3.2179
1036.7936	3.1554
1036.9138	3.0925
1037.0341	3.0291
1037.1543	2.9653
1037.2745	2.9013
1037.3948	2.8371
1037.5150	2.7727
1037.6353	2.7083
1037.7555	2.6439
1037.8758	2.5797
1037.9960	2.5155
1038.1162	2.4517
1038.2365	2.3881
1038.3567	2.3248
1038.4770	2.2620
1038.5972	2.1996
1038.7174	2.1378
1038.8377	2.0766
1038.9579	2.0160
1039.0782	1.9560
1039.1984	1.8968
1039.3186	1.8384
1039.4389	1.7807
1039.5591	1.7240
1039.6794	1.6681
1039.7996	1.6131
1039.9198	1.5590
1040.0401	1.5060
1040.1603	1.4539
1040.2806	1.4028
1040.4008	1.3528
1040.5210	1.3039
1040.6413	1.2560
1040.7615	1.2092
1040.8818	1.1635
1041.0020	1.1189
1041.1222	1.0754
1041.2425	1.0330
1041.3627	0.9917
1041.4830	0.9516
1041.6032	0.9126
1041.7234	0.8747
1041.8437	0.8379
1041.9639	0.8022
1042.0842	0.7676
1042.2044	0.7340
1042.3246	0.7016
1042.4449	0.6702
1042.5651	0.6399
1042.6854	0.6106
1042.8056	0.5823
1042.9259	0.5550
1043.0461	0.5287
1043.1663	0.5033
1043.2866	0.4790
1043.4068	0.4555
1043.5271	0.4329
1043.6473	0.4113
1043.7675	0.3905
1043.8878	0.3705
1044.0080	0.3514
1044.1283	0.3331
1044.2485	0.3155
1044.3687	0.2987
1044.4890	0.2827
1044.6092	0.2673
1044.7295	0.2527
1044.8497	0.2387
1044.9699	0.2254
1045.0902	0.2127
1045.2104	0.2006
1045.3307	0.1891
1045.4509	0.1781
1045.5711	0.1677
1045.6914	0.1578
1045.8116	0.1484
1045.9319	0.1395
1046.0521	0.1311
1046.1723	0.1231
1046.2926	0.1155
1046.4128	0.1083
1046.5331	0.1015
1046.6533	0.0951
1046.7735	0.0890
1046.8938	0.0833
1047.0140	0.0779
1047.1343	0.0728
1047.2545	0.0681
1047.3747	0.0635
1047.4950	0.0593
1047.6152	0.0553
1047.7355	0.0516
1047.8557	0.0480
1047.9760	0.0447
1048.0962	0.0416
1048.2164	0.0387
1048.3367	0.0360
1048.4569	0.0334
1048.5772	0.0310
1048.6974	0.0288
1048.8176	0.0267
1048.9379	0.0248
1049.0581	0.0229
1049.1784	0.0212
1049.2986	0.0197
1049.4188	0.0182
1049.5391	0.0168
1049.6593	0.0155
1049.7796	0.0143
1049.8998	0.0132
1050.0200	0.0122
1050.1403	0.0112
1050.2605	0.0104
1050.3808	0.0095
1050.5010	0.0088
1050.6212	0.0081
1050.7415	0.0074
1050.8617	0.0068
1050.9820	0.0063
1051.1022	0.0057
1051.2224	0.0053
1051.3427	0.0048
1051.4629	0.0044
1051.5832	0.0041
1051.7034	0.0037
1051.8236	0.0034
1051.9439	0.0031
1052.0641	0.0028
1052.1844	0.0026
1052.3046	0.0024
1052.4248	0.0022
1052.5451	0.0020
1052.6653	0.0018
1052.7856	0.0016
1052.9058	0.0015
1053.0261	0.0013
1053.1463	0.0012
1053.2665	0.0011
1053.3868	0.0010
1053.5070	9.1861e-04
1053.6273	8.3324e-04
1053.7475	7.5537e-04
1053.8677	6.8441e-04
1053.9880	6.1976e-04
1054.1082	5.6091e-04
